modelo,variavel,h,q16,q50,q84
Amostra 1997-2008,PIB real,28,-0.1829419223729456,-0.022744067031560296,0.14894587218169797
Amostra 1997-2008,PIB real,29,-0.18226750786166362,-0.02527018852596309,0.14566152070468474
Amostra 1997-2008,PIB real,30,-0.18470462026881285,-0.02928722587702836,0.14384502486759737
Amostra 1997-2008,PIB real,31,-0.18501971149722543,-0.026342392215953244,0.142452804685037
Amostra 1997-2008,PIB real,32,-0.1859319145629054,-0.029557713537175685,0.14584637828157943
Amostra 1997-2008,PIB real,33,-0.18807167048982837,-0.03051184457502392,0.146226121097381
Amostra 1997-2008,PIB real,34,-0.19054667003705117,-0.03122960599478626,0.14635782280399723
Amostra 1997-2008,PIB real,35,-0.19130791883238532,-0.030349536645450287,0.1488582253986506
Amostra 1997-2008,PIB real,36,-0.19838815131792914,-0.03220112873394744,0.1518843769663063
Amostra 1997-2008,PIB real,37,-0.20047267089234191,-0.037322105969818095,0.15379960691855288
Amostra 1997-2008,PIB real,38,-0.2052770729940483,-0.03674297127033101,0.1546672032022721
Amostra 1997-2008,PIB real,39,-0.20849845294651093,-0.03538846089871867,0.15551681801313294
Amostra 1997-2008,PIB real,40,-0.20795992535748606,-0.03396306373735433,0.15598328823525573
Amostra 1997-2008,PIB real,41,-0.21298358614537982,-0.031763631614010274,0.1569965547617379
Amostra 1997-2008,PIB real,42,-0.2118656202881359,-0.030885124977955217,0.15457765774973095
Amostra 1997-2008,PIB real,43,-0.21044755182455652,-0.03049687706569234,0.1511675698652316
Amostra 1997-2008,PIB real,44,-0.21061621106717351,-0.03195237736661553,0.15066759698429527
Amostra 1997-2008,PIB real,45,-0.21253167432796252,-0.03241205208979411,0.14518489344403535
Amostra 1997-2008,PIB real,46,-0.21392810883867466,-0.03383024584398959,0.14870825980184227
Amostra 1997-2008,PIB real,47,-0.21615341538844843,-0.03384047678575426,0.15201782836674474
Amostra 1997-2008,PIB real,48,-0.21557213259080527,-0.030982226250651744,0.15434987941960715
Amostra 1997-2008,PIB real,49,-0.21538115652196024,-0.026146230814367583,0.1542017264479895
Amostra 1997-2008,PIB real,50,-0.21448703989101514,-0.028413691638706443,0.1517431720471595
Amostra 1997-2008,PIB real,51,-0.21387954745964555,-0.030660745097125314,0.15462661663592286
Amostra 1997-2008,PIB real,52,-0.21322975527003932,-0.0289220813494989,0.1543017471671219
Amostra 1997-2008,PIB real,53,-0.21255002272654944,-0.02549006533123087,0.1552434022469339
Amostra 1997-2008,PIB real,54,-0.2118343512739866,-0.021259732536573598,0.15533956754630765
Amostra 1997-2008,PIB real,55,-0.21140409336385774,-0.018918955001824077,0.1540220316662676
Amostra 1997-2008,PIB real,56,-0.21034871963591067,-0.018521199068552326,0.15173791679615845
Amostra 1997-2008,PIB real,57,-0.2109143396300213,-0.020021876051583714,0.15375400256383848
Amostra 1997-2008,PIB real,58,-0.2104568513480397,-0.021615039133712002,0.15340471063061972
Amostra 1997-2008,PIB real,59,-0.21178924669242005,-0.020454557717976506,0.15451934214009888
Amostra 1997-2008,PIB real,60,-0.2134385910190254,-0.019174177415981715,0.1570473356698207
Com fed funds (7 var.),PIB real,0,-0.20467425513015988,-0.05344272754859742,0.07821863730144613
Com fed funds (7 var.),PIB real,1,-0.18046323737766196,-0.06220677761797978,0.06384178213483867
Com fed funds (7 var.),PIB real,2,-0.18260062469451743,-0.05970347707216639,0.08442818680479829
Com fed funds (7 var.),PIB real,3,-0.1959612356367367,-0.05694574004638732,0.07454995016140369
Com fed funds (7 var.),PIB real,4,-0.20378423421091518,-0.05526032322865504,0.08321460160335331
Com fed funds (7 var.),PIB real,5,-0.199134039608845,-0.049174203613856236,0.10113463600414486
Com fed funds (7 var.),PIB real,6,-0.1992409817250857,-0.04512041695859622,0.11516677964766096
Com fed funds (7 var.),PIB real,7,-0.20039996834659304,-0.041984981616297476,0.13134064097754433
Com fed funds (7 var.),PIB real,8,-0.21156568976365409,-0.031304863266086315,0.14451504907348145
Com fed funds (7 var.),PIB real,9,-0.20965043838326766,-0.013921105045036568,0.15676562465375596
Com fed funds (7 var.),PIB real,10,-0.2032032558593927,-0.007784163144204813,0.1616370504633231
Com fed funds (7 var.),PIB real,11,-0.2070211316144749,-0.003436976518882258,0.17216585353245575
Com fed funds (7 var.),PIB real,12,-0.20325658648913925,0.0034971443300985954,0.1747603529182384
Com fed funds (7 var.),PIB real,13,-0.1977398336456573,-0.0013031777294457575,0.1808691401808136
Com fed funds (7 var.),PIB real,14,-0.1948434720055332,0.004579239044786118,0.1812961823927801
Com fed funds (7 var.),PIB real,15,-0.19461142248305077,0.001649588508424434,0.18563155986490854
Com fed funds (7 var.),PIB real,16,-0.20256484842459624,-0.005291289074496795,0.18069602464262027
Com fed funds (7 var.),PIB real,17,-0.2076100472514271,-0.00663049532958873,0.185244694968414
Com fed funds (7 var.),PIB real,18,-0.2039775433806503,-0.0076648614866177325,0.1889875701598427
Com fed funds (7 var.),PIB real,19,-0.19895384114761983,-0.008730032933554552,0.18735694783889908
Com fed funds (7 var.),PIB real,20,-0.20139819340711174,-0.008750934083345634,0.1776135016517829
Com fed funds (7 var.),PIB real,21,-0.20605963011707237,-0.01316640560096433,0.17804860416026225
Com fed funds (7 var.),PIB real,22,-0.20603484982754658,-0.009708040954416283,0.17444300488635203
Com fed funds (7 var.),PIB real,23,-0.20657675835781095,-0.013693244653351797,0.17158827551775344
Com fed funds (7 var.),PIB real,24,-0.20717972552745417,-0.01758303376929181,0.1708094576432663
Com fed funds (7 var.),PIB real,25,-0.20744691017468445,-0.02508300572929395,0.16774513326237073
Com fed funds (7 var.),PIB real,26,-0.2081868870374208,-0.032531486111256475,0.16380134134542873
Com fed funds (7 var.),PIB real,27,-0.2126323188052626,-0.036568433428818874,0.16312365672988607
Com fed funds (7 var.),PIB real,28,-0.21267862121664408,-0.03573820542241918,0.16233392835054553
Com fed funds (7 var.),PIB real,29,-0.21222228640744084,-0.037204566576196516,0.15700287427349882
Com fed funds (7 var.),PIB real,30,-0.21249945698430261,-0.03695884375289269,0.15074734210048127
Com fed funds (7 var.),PIB real,31,-0.21292488926934408,-0.040182787899261975,0.1481995535161942
Com fed funds (7 var.),PIB real,32,-0.20789087994987232,-0.047659233534760204,0.14841481602373172
Com fed funds (7 var.),PIB real,33,-0.21183816297139407,-0.05030048216049093,0.14941671611377313
Com fed funds (7 var.),PIB real,34,-0.21142591648967324,-0.052084324395795994,0.14775775896164106
Com fed funds (7 var.),PIB real,35,-0.20580197340230713,-0.0493031767772592,0.14809546066354595
Com fed funds (7 var.),PIB real,36,-0.20310648996036604,-0.05136445868124186,0.15031527214897983
Com fed funds (7 var.),PIB real,37,-0.19879499435854558,-0.055823497391432886,0.15322904909925575
Com fed funds (7 var.),PIB real,38,-0.19792585340788643,-0.057597251893115896,0.15358590074197656
Com fed funds (7 var.),PIB real,39,-0.2002120786987228,-0.05536850503266688,0.15455175459019124
Com fed funds (7 var.),PIB real,40,-0.20250203297076402,-0.057542259689494606,0.1551433514212045
Com fed funds (7 var.),PIB real,41,-0.20228865367659718,-0.052194677144290325,0.15451983689136234
Com fed funds (7 var.),PIB real,42,-0.2004198404163422,-0.05143480334750802,0.15594786527771384
Com fed funds (7 var.),PIB real,43,-0.1997066029047495,-0.05239378070913009,0.15926781519898153
Com fed funds (7 var.),PIB real,44,-0.20142466926741912,-0.050172834468160975,0.16024455841775276
Com fed funds (7 var.),PIB real,45,-0.2018782421091574,-0.04948372980506344,0.15973432932167556
Com fed funds (7 var.),PIB real,46,-0.20420841225399392,-0.044718776005053085,0.1619199425848534
Com fed funds (7 var.),PIB real,47,-0.20716154820274343,-0.04253751543759481,0.1642424944506187
Com fed funds (7 var.),PIB real,48,-0.20890701453812388,-0.04116279547232093,0.16483345703538702
Com fed funds (7 var.),PIB real,49,-0.21105250780659848,-0.038474697602213795,0.16785306186149096
Com fed funds (7 var.),PIB real,50,-0.213930146102724,-0.03731984019506374,0.16840934852805953
Com fed funds (7 var.),PIB real,51,-0.21373432216093302,-0.03716122104680186,0.16828084701233592
Com fed funds (7 var.),PIB real,52,-0.21134108645302666,-0.038490365976427,0.17446104081349623
Com fed funds (7 var.),PIB real,53,-0.2126084039023763,-0.036546923151192845,0.1771737684552935
Com fed funds (7 var.),PIB real,54,-0.21124751428799024,-0.03501941769088103,0.1758993122389674
Com fed funds (7 var.),PIB real,55,-0.21182534668911868,-0.034453398790287124,0.1837496869445906
Com fed funds (7 var.),PIB real,56,-0.2101815613821889,-0.034724522753810494,0.19607099800965777
Com fed funds (7 var.),PIB real,57,-0.20919543931070433,-0.033284271326422844,0.20130785292357847
Com fed funds (7 var.),PIB real,58,-0.20918839827417335,-0.03359564877173797,0.19898977520019465
Com fed funds (7 var.),PIB real,59,-0.21013552986109943,-0.03512983915024838,0.1993762625368686
Com fed funds (7 var.),PIB real,60,-0.20941638396127082,-0.03388546866232199,0.19885518447911932
Com dummies no prior,PIB real,0,-0.014294785293068813,0.0751177306853877,0.14181611384708587
Com dummies no prior,PIB real,1,-0.033110215048823485,0.05571139977422289,0.11382030300341031
Com dummies no prior,PIB real,2,-0.039534300189052886,0.05435861343153427,0.12558433567745242
Com dummies no prior,PIB real,3,-0.055251237422861546,0.057695609842932115,0.14509222058395893
Com dummies no prior,PIB real,4,-0.06242044601329011,0.056535258691398096,0.15869705061496814
Com dummies no prior,PIB real,5,-0.058290206511733875,0.06776485488504137,0.1772702266824226
Com dummies no prior,PIB real,6,-0.05543745871219634,0.08061212606555693,0.19795728541410323
Com dummies no prior,PIB real,7,-0.04843542278914075,0.08837771133512849,0.20747440097010206
Com dummies no prior,PIB real,8,-0.040192706365524244,0.09791541278783972,0.21669003150913277
Com dummies no prior,PIB real,9,-0.03293629998140196,0.1129659433948905,0.23160998934069094
Com dummies no prior,PIB real,10,-0.024552517558650764,0.12101500242818694,0.24411496876020994
Com dummies no prior,PIB real,11,-0.016883695384719215,0.1261565958300439,0.24826323062448993
Com dummies no prior,PIB real,12,-0.015835577890500663,0.12734958916881145,0.24927473905391634
Com dummies no prior,PIB real,13,-0.011638014410318198,0.1263105439973327,0.24618257913445082
Com dummies no prior,PIB real,14,-0.012191775149172263,0.11952566420646123,0.24505759924361678
Com dummies no prior,PIB real,15,-0.008628224885049137,0.11611972798067656,0.23941695318387893
Com dummies no prior,PIB real,16,-0.009762912894730233,0.11244542931659737,0.2311970725599657
Com dummies no prior,PIB real,17,-0.010629456428346031,0.10720090447340948,0.22409373351959522
Com dummies no prior,PIB real,18,-0.01061203385572809,0.10355229961471982,0.21488075059492825
Com dummies no prior,PIB real,19,-0.014404868269553185,0.10191345670772645,0.21121226601856816
Com dummies no prior,PIB real,20,-0.014887980187739524,0.10064287981020283,0.20819782801800643
Com dummies no prior,PIB real,21,-0.020809485819957268,0.0993129953074792,0.19857528557307572
Com dummies no prior,PIB real,22,-0.02187789188280859,0.09506947969744463,0.19452098486985836
Com dummies no prior,PIB real,23,-0.02849776333571661,0.09329754498115546,0.18931281011962137
Com dummies no prior,PIB real,24,-0.03656029900650521,0.08956204239071938,0.18285837859971157
Com dummies no prior,PIB real,25,-0.028566188367402573,0.08767875396804647,0.1831474192572996
Com dummies no prior,PIB real,26,-0.030851351833396153,0.08353621237235548,0.1821032407786505
Com dummies no prior,PIB real,27,-0.03390596863136697,0.08014310832212565,0.18018133465953934
Com dummies no prior,PIB real,28,-0.03658645329518358,0.07606219808624354,0.180124113597051
Com dummies no prior,PIB real,29,-0.03918324891880994,0.07685090910850872,0.1814074731469037
Com dummies no prior,PIB real,30,-0.041742853837042494,0.07293713439765909,0.17895825508995372
Com dummies no prior,PIB real,31,-0.04414969381693486,0.07481831117558618,0.17890851352795145
Com dummies no prior,PIB real,32,-0.04663549973889318,0.07352967982787793,0.1778399498620498
Com dummies no prior,PIB real,33,-0.04904774967769329,0.07430251128302097,0.17598607670956137
Com dummies no prior,PIB real,34,-0.05041279779059332,0.07032575944388758,0.17318970102637582
Com dummies no prior,PIB real,35,-0.05406598248240667,0.0674465671995893,0.17440319646101762
Com dummies no prior,PIB real,36,-0.05810133294332855,0.06744395832773227,0.1773210139235319
Com dummies no prior,PIB real,37,-0.05943514779597222,0.06827048388439697,0.1732784255075471
Com dummies no prior,PIB real,38,-0.06092685090506413,0.06768580786057328,0.17484938517127388
Com dummies no prior,PIB real,39,-0.06331794090482654,0.06754581983864068,0.17704390793681404
Com dummies no prior,PIB real,40,-0.06310267433273418,0.06956887935479468,0.17956585859438642
Com dummies no prior,PIB real,41,-0.0633254920805793,0.06973613037523552,0.1793271907432235
Com dummies no prior,PIB real,42,-0.062061640231141434,0.06982527555010837,0.18107913882463414
Com dummies no prior,PIB real,43,-0.06095111647105383,0.06981936754819854,0.18037860834198383
Com dummies no prior,PIB real,44,-0.062200078878127604,0.06866986650172294,0.17913333056055575
Com dummies no prior,PIB real,45,-0.06384087498525855,0.06649055373271585,0.17845466049150846
Com dummies no prior,PIB real,46,-0.06288428773155613,0.06833008772486121,0.17532795897388231
Com dummies no prior,PIB real,47,-0.0621092826423038,0.06901250094131663,0.175042975873338
Com dummies no prior,PIB real,48,-0.061331708038722996,0.0674467660807371,0.17499596552212263
Com dummies no prior,PIB real,49,-0.06247891266782985,0.06964519153707938,0.1751830680374389
Com dummies no prior,PIB real,50,-0.06459645269653615,0.07284233297281073,0.17635476161567085
Com dummies no prior,PIB real,51,-0.06636446983677893,0.071956604612957345,0.17790042418547056
Com dummies no prior,PIB real,52,-0.06717562492827482,0.07183351526769795,0.1799824306825652
Com dummies no prior,PIB real,53,-0.07083567085754139,0.07166350370121187,0.18536377689582206
Com dummies no prior,PIB real,54,-0.07142622588216098,0.07225444363844497,0.18959592410959974
Com dummies no prior,PIB real,55,-0.0726680888018861,0.07323499327396255,0.19064528049164417
Com dummies no prior,PIB real,56,-0.07458958109866246,0.07319887665896947,0.19111928363508532
Com dummies no prior,PIB real,57,-0.07642574342915129,0.07301280447939418,0.1921047604871343
Com dummies no prior,PIB real,58,-0.07881196959430549,0.07174655455162321,0.19178976668052533
Com dummies no prior,PIB real,59,-0.08052646338331808,0.07119746218408628,0.19141727965599206
Com dummies no prior,PIB real,60,-0.08041044243276779,0.06981426207241871,0.19327198449712502
