modelo,variavel,h,q16,q50,q84
Câmbio livre,CPI,40,-0.07500642034554525,-0.03883347330358037,-0.001950337201035081
Câmbio livre,CPI,41,-0.07382654543110115,-0.03898714166983297,-6.747059866330315e-4
Câmbio livre,CPI,42,-0.07260438829833037,-0.03836660068494039,-2.9902056596894645e-4
Câmbio livre,CPI,43,-0.0711461510440437,-0.03700818157786268,9.606126839760856e-4
Câmbio livre,CPI,44,-0.0711379413936551,-0.037180083023159984,0.0019710409932472157
Câmbio livre,CPI,45,-0.07078288982243568,-0.03669256892920908,0.002684713791003542
Câmbio livre,CPI,46,-0.06981275040615835,-0.03585007764115543,0.0037583481556532866
Câmbio livre,CPI,47,-0.06954473857588898,-0.03487344968227781,0.0039022065388943285
Câmbio livre,CPI,48,-0.06837781650388192,-0.034457259958955565,0.004641755070824438
Câmbio livre,CPI,49,-0.06794067648665776,-0.03425533079191688,0.005372013355654674
Câmbio livre,CPI,50,-0.06802584258604265,-0.033668254764472764,0.00599993680897647
Câmbio livre,CPI,51,-0.06710864503397496,-0.03341398245280902,0.007012101815552744
Câmbio livre,CPI,52,-0.06576503874431262,-0.031196730096797187,0.008130558408144353
Câmbio livre,CPI,53,-0.06490916355843558,-0.030216011202235524,0.00915707935181188
Câmbio livre,CPI,54,-0.0648063487081078,-0.029649405097097993,0.010483035271731162
Câmbio livre,CPI,55,-0.06392455132289968,-0.028755225578359356,0.011143575938633306
Câmbio livre,CPI,56,-0.06322910333707651,-0.028043830315485886,0.011031614575588962
Câmbio livre,CPI,57,-0.06279133860198359,-0.02674269338374817,0.01195690817563885
Câmbio livre,CPI,58,-0.06242492121796614,-0.026381605347368588,0.012820653792758083
Câmbio livre,CPI,59,-0.062340235949122386,-0.025972337487648427,0.013386710169874194
Câmbio livre,CPI,60,-0.062096483000528904,-0.025450928501520354,0.013732405860900573
Câmbio livre,BCPI (commodities),0,-1.9052892480649515,-0.6053136246270983,0.6683559519229673
Câmbio livre,BCPI (commodities),1,-2.1557037518575006,-0.6896750769508406,0.8601592656760135
Câmbio livre,BCPI (commodities),2,-2.20566203268137,-0.6472768492723211,1.1022166184426068
Câmbio livre,BCPI (commodities),3,-2.1524344213403523,-0.6048980010686666,1.093247574136298
Câmbio livre,BCPI (commodities),4,-2.014793591224158,-0.5208417973803436,1.182626226089095
Câmbio livre,BCPI (commodities),5,-1.8189920061455915,-0.30993799803673333,1.2660247867608119
Câmbio livre,BCPI (commodities),6,-1.5982538628554857,-0.056968402285454134,1.4876305764654885
Câmbio livre,BCPI (commodities),7,-1.420633017909879,0.07585374590619055,1.7016853864027306
Câmbio livre,BCPI (commodities),8,-1.3156711373579222,0.2586764923388307,1.839963504946244
Câmbio livre,BCPI (commodities),9,-1.2469560649248537,0.3858994102748016,1.9098293704428921
Câmbio livre,BCPI (commodities),10,-1.2663464178650339,0.3713561870159161,1.875465299929478
Câmbio livre,BCPI (commodities),11,-1.2478401007421513,0.302842453256197,1.806205238691018
Câmbio livre,BCPI (commodities),12,-1.171151114194502,0.23084273707062716,1.68461521692764
Câmbio livre,BCPI (commodities),13,-1.1899643908117399,0.16678103365986907,1.53860864774305
Câmbio livre,BCPI (commodities),14,-1.2214367439018827,0.09671038836590631,1.3310369097806463
Câmbio livre,BCPI (commodities),15,-1.230408345475855,0.04676922746218015,1.2082158738856763
Câmbio livre,BCPI (commodities),16,-1.1963227640376455,-0.015655498302706482,1.0553052508090082
Câmbio livre,BCPI (commodities),17,-1.190089733323585,-0.08909887805773253,0.9331714788022485
Câmbio livre,BCPI (commodities),18,-1.225096399794126,-0.19290044495417655,0.8337458721154158
Câmbio livre,BCPI (commodities),19,-1.211462989723954,-0.22063936499555548,0.7625770406726488
Câmbio livre,BCPI (commodities),20,-1.286321563902418,-0.2825015194972449,0.6785662506878709
Câmbio livre,BCPI (commodities),21,-1.289209782263227,-0.3395427231044055,0.6185089115843296
Câmbio livre,BCPI (commodities),22,-1.3632988986721517,-0.396709470625254,0.5546026698743496
Câmbio livre,BCPI (commodities),23,-1.4012313574539612,-0.4431192820988507,0.5270332905171435
Câmbio livre,BCPI (commodities),24,-1.4557420955994278,-0.44494576353035975,0.4803404574982877
Câmbio livre,BCPI (commodities),25,-1.5110830880776627,-0.5117989625241259,0.4383548850410717
Câmbio livre,BCPI (commodities),26,-1.5560067111203306,-0.5449573158911537,0.4015443101922854
Câmbio livre,BCPI (commodities),27,-1.5872363476349158,-0.5761322139455048,0.36542543995684607
Câmbio livre,BCPI (commodities),28,-1.6020823298905253,-0.6058387905094216,0.3684171889066522
Câmbio livre,BCPI (commodities),29,-1.628101285798758,-0.6188668255887403,0.3606109716683463
Câmbio livre,BCPI (commodities),30,-1.6520513994429398,-0.6326000215243671,0.3494180436056643
Câmbio livre,BCPI (commodities),31,-1.65032042459158,-0.6571707358096286,0.35502279536241677
Câmbio livre,BCPI (commodities),32,-1.65655222436309,-0.6350507672502914,0.32333876788249516
Câmbio livre,BCPI (commodities),33,-1.6703672050733664,-0.6286802013540281,0.31021189763750956
Câmbio livre,BCPI (commodities),34,-1.6702557880492441,-0.6257208135609956,0.3031524090773239
Câmbio livre,BCPI (commodities),35,-1.6820658573158254,-0.6324743067760432,0.30106236553442106
Câmbio livre,BCPI (commodities),36,-1.7248122711362617,-0.6392130166129899,0.28310977786328023
Câmbio livre,BCPI (commodities),37,-1.7065918144868337,-0.6311478028882986,0.26733299703236596
Câmbio livre,BCPI (commodities),38,-1.6916267591384113,-0.638525655486567,0.2436294782376873
Câmbio livre,BCPI (commodities),39,-1.694771988533195,-0.6597479541855916,0.23764057003061276
Câmbio livre,BCPI (commodities),40,-1.6608200815561769,-0.679632994542737,0.22532117924770387
Câmbio livre,BCPI (commodities),41,-1.6600691112563795,-0.6835985887826096,0.23374220112652946
Câmbio livre,BCPI (commodities),42,-1.6429138633747769,-0.6659289672469136,0.24188745580788235
Câmbio livre,BCPI (commodities),43,-1.5966870240980673,-0.6322584168760236,0.2355031167057996
Câmbio livre,BCPI (commodities),44,-1.5643566674090077,-0.6049252035333353,0.2189810646381401
Câmbio livre,BCPI (commodities),45,-1.5335097883786357,-0.5894709036309517,0.22491994246864455
Câmbio livre,BCPI (commodities),46,-1.5048437814555429,-0.5658299552028001,0.23818854232876835
Câmbio livre,BCPI (commodities),47,-1.5144863137951194,-0.5528338529302349,0.23492550117738925
Câmbio livre,BCPI (commodities),48,-1.4907564811986083,-0.5290369314706036,0.24819312494489962
Câmbio livre,BCPI (commodities),49,-1.4769727070889322,-0.5192422225197222,0.2434423764902115
Câmbio livre,BCPI (commodities),50,-1.4520094251183107,-0.4875493700921553,0.2576598672710585
Câmbio livre,BCPI (commodities),51,-1.4184517548749613,-0.46951604861711793,0.25140733993781667
Câmbio livre,BCPI (commodities),52,-1.4003975762405885,-0.46491091338321155,0.2560773289805694
Câmbio livre,BCPI (commodities),53,-1.3740392765590264,-0.4405969994894003,0.26752776242500576
Câmbio livre,BCPI (commodities),54,-1.360100348590155,-0.4239203897712217,0.2850080150359774
Câmbio livre,BCPI (commodities),55,-1.3334651138382796,-0.40070905902754195,0.28653692081221566
Câmbio livre,BCPI (commodities),56,-1.3069121002595125,-0.3858293965447002,0.2940754826628351
Câmbio livre,BCPI (commodities),57,-1.295085822871294,-0.3632167068097223,0.309417751408147
Câmbio livre,BCPI (commodities),58,-1.2748470894853696,-0.3468631152220032,0.3087047773871028
Câmbio livre,BCPI (commodities),59,-1.2585957585467382,-0.33315764500568634,0.2978078001982816
Câmbio livre,BCPI (commodities),60,-1.2361717136503312,-0.3228518668195343,0.3180622632772558
Câmbio livre,Taxa overnight,0,0.02230241587154682,0.0534212950665303,0.08904708843695697
Câmbio livre,Taxa overnight,1,0.025739161513165333,0.054387115810170555,0.09033894278396509
Câmbio livre,Taxa overnight,2,0.02238064835283087,0.05387933301416635,0.09562477716886021
Câmbio livre,Taxa overnight,3,0.021661304102928346,0.057121415790683305,0.10091956126289872
Câmbio livre,Taxa overnight,4,0.02390191590902081,0.05902366420499294,0.10760512404587373
Câmbio livre,Taxa overnight,5,0.026393002209254782,0.0644702884566828,0.11231631207012487
Câmbio livre,Taxa overnight,6,0.025970213189044192,0.06688852639341843,0.11703410097410379
Câmbio livre,Taxa overnight,7,0.02536091437004036,0.07143909813468953,0.1225133215788105
Câmbio livre,Taxa overnight,8,0.025435816171700674,0.0728005015081536,0.1239280720667148
Câmbio livre,Taxa overnight,9,0.026467151742264636,0.07671210296039166,0.128079360061372
Câmbio livre,Taxa overnight,10,0.028537136870642632,0.07933877349189085,0.13167614612523504
Câmbio livre,Taxa overnight,11,0.028073974109210104,0.08051323380166496,0.13307048528699147
Câmbio livre,Taxa overnight,12,0.027707480815416338,0.07952998549112472,0.13198942787414536
Câmbio livre,Taxa overnight,13,0.026297821403390296,0.07981242379228139,0.13300442061128007
Câmbio livre,Taxa overnight,14,0.025261771471385808,0.07858265277316942,0.13068458149747203
Câmbio livre,Taxa overnight,15,0.024161849303045338,0.07665026324216366,0.12653042694886046
Câmbio livre,Taxa overnight,16,0.02364309111821202,0.07358725344055576,0.12124383152151733
Câmbio livre,Taxa overnight,17,0.021542875822068274,0.0708248556082929,0.11708952090320188
Câmbio livre,Taxa overnight,18,0.020395010767871913,0.06777274374354417,0.1129486647778168
Câmbio livre,Taxa overnight,19,0.019660326979936433,0.06385828560110954,0.10877069548591853
Câmbio livre,Taxa overnight,20,0.01847651907108992,0.05934599247885523,0.10411454262492502
Câmbio livre,Taxa overnight,21,0.01547605340897084,0.05625738844625674,0.10055805827625926
Câmbio livre,Taxa overnight,22,0.012224381433817134,0.05112452489185876,0.09318674367079363
Câmbio livre,Taxa overnight,23,0.009336138874946638,0.046984705646126994,0.08617321289838796
Câmbio livre,Taxa overnight,24,0.003147831256694061,0.04318911756468859,0.08160705715056833
Câmbio livre,Taxa overnight,25,3.692262799244539e-4,0.039760444714588485,0.0768461138228394
Câmbio livre,Taxa overnight,26,-0.0029028808065226703,0.03598489004578653,0.07179452300921077
Câmbio livre,Taxa overnight,27,-0.0055486357688995696,0.03196033325278612,0.068712880566389
Câmbio livre,Taxa overnight,28,-0.008359325791687203,0.028030224222354218,0.06393737556474949
Câmbio livre,Taxa overnight,29,-0.011408229446779931,0.025086181198798813,0.06000543976248188
Câmbio livre,Taxa overnight,30,-0.014416646220534046,0.022678320017084724,0.05724866014335003
Câmbio livre,Taxa overnight,31,-0.01660173175754435,0.020847177595306868,0.054911000338806325
Câmbio livre,Taxa overnight,32,-0.018903039283360994,0.01868045947782665,0.052162739435945876
Câmbio livre,Taxa overnight,33,-0.01957201044599353,0.015759588437136676,0.04974443818985248
Câmbio livre,Taxa overnight,34,-0.021624767882741116,0.01358535579162839,0.04532193838687363
Câmbio livre,Taxa overnight,35,-0.023018467864488204,0.012283415198217656,0.044448155234215594
Câmbio livre,Taxa overnight,36,-0.022905675448695,0.010882344703733646,0.04278930936731884
Câmbio livre,Taxa overnight,37,-0.02387462622900351,0.009476879965910755,0.04101601052626929
Câmbio livre,Taxa overnight,38,-0.025122630758450403,0.008992422003549553,0.04087593719281084
Câmbio livre,Taxa overnight,39,-0.025596129872864234,0.007954638838608339,0.039380580445173015
Câmbio livre,Taxa overnight,40,-0.0255210424732795,0.00663040757673407,0.03872341818740994
Câmbio livre,Taxa overnight,41,-0.0277796845154801,0.006215047871305185,0.03837385625198643
Câmbio livre,Taxa overnight,42,-0.02805868886583835,0.005227961256268637,0.037454748035226734
Câmbio livre,Taxa overnight,43,-0.026368112339924893,0.005297219654482295,0.037229683350931464
Câmbio livre,Taxa overnight,44,-0.026580792651836407,0.005266472518986859,0.03678295858500231
Câmbio livre,Taxa overnight,45,-0.02410342255918936,0.005052048152546699,0.03569657536745897
Câmbio livre,Taxa overnight,46,-0.023227759867511504,0.005009039840079658,0.03525461086043469
Câmbio livre,Taxa overnight,47,-0.022842896138493864,0.005092877336181396,0.035197168743320184
Câmbio livre,Taxa overnight,48,-0.020960174834496345,0.005713274529516722,0.03504387856769234
Câmbio livre,Taxa overnight,49,-0.02000007133332368,0.0066258326405357355,0.03579041638661892
Câmbio livre,Taxa overnight,50,-0.018476185733583592,0.006909209518680615,0.035571770650735954
Câmbio livre,Taxa overnight,51,-0.018071339171929858,0.007421908608839353,0.03687410430524886
Câmbio livre,Taxa overnight,52,-0.017565875063787283,0.00876425256561306,0.036902020420955
Câmbio livre,Taxa overnight,53,-0.01680799253224628,0.0092685843256763,0.037202499311379006
Câmbio livre,Taxa overnight,54,-0.01633581067144345,0.010355284677699427,0.03688258826827561
Câmbio livre,Taxa overnight,55,-0.015099820736244692,0.011230203027153246,0.038493718132851046
Câmbio livre,Taxa overnight,56,-0.014674821904284686,0.011791222498142021,0.038297484825366
Câmbio livre,Taxa overnight,57,-0.014145595704421773,0.012728357842269687,0.03890127403701041
Câmbio livre,Taxa overnight,58,-0.013151099690445563,0.01297604032867998,0.040416074191977035
Câmbio livre,Taxa overnight,59,-0.013397865190366239,0.013275047899776762,0.04074755632836174
Câmbio livre,Taxa overnight,60,-0.012802085295813014,0.013542122361303133,0.041938813658249696
Câmbio livre,M1+,0,-0.27743035507615516,-0.17310579451018443,-0.07781426395674428
Câmbio livre,M1+,1,-0.293823882820358,-0.17408472512070788,-0.06862417592973852
Câmbio livre,M1+,2,-0.30563081289305977,-0.17264273390202814,-0.07153017119683923
Câmbio livre,M1+,3,-0.2912637639533624,-0.1732432408571533,-0.06693280745676855
Câmbio livre,M1+,4,-0.29658374385187575,-0.18345405904130405,-0.07979608702538461
Câmbio livre,M1+,5,-0.299609357178396,-0.18939729746201792,-0.08490814107734192
Câmbio livre,M1+,6,-0.3129168330817065,-0.2002767233031949,-0.09776171315978513
Câmbio livre,M1+,7,-0.31892889982227196,-0.20774089146086977,-0.10527014019010905
Câmbio livre,M1+,8,-0.3284338717160872,-0.21247870517129608,-0.1088374198537987
Câmbio livre,M1+,9,-0.3427654138395887,-0.21579779574646035,-0.10476546241508262
Câmbio livre,M1+,10,-0.35145821443471315,-0.22174633953632383,-0.11351708845987481
Câmbio livre,M1+,11,-0.3566988505794666,-0.22115588536378883,-0.1133432204388651
Câmbio livre,M1+,12,-0.35282470483759165,-0.22026331301627136,-0.10919966955238272
Câmbio livre,M1+,13,-0.35145261010971207,-0.21679896414517694,-0.11172731166777394
Câmbio livre,M1+,14,-0.35382486541312813,-0.2162444807915051,-0.11033704429946996
Câmbio livre,M1+,15,-0.3513485457117612,-0.21835492695644654,-0.11080633538108317
Câmbio livre,M1+,16,-0.3474619847186586,-0.21908811289736646,-0.10876666976321477
Câmbio livre,M1+,17,-0.3458394398147837,-0.21877371077043817,-0.10634424651730112
Câmbio livre,M1+,18,-0.3462843067756014,-0.22018360383645535,-0.09842157881424753
Câmbio livre,M1+,19,-0.3456074477202873,-0.21723362312898115,-0.09253086946606191
Câmbio livre,M1+,20,-0.344754169537129,-0.2121893981082083,-0.0893334310071967
Câmbio livre,M1+,21,-0.343239928833076,-0.20920540867158344,-0.08389494394222362
Câmbio livre,M1+,22,-0.34112877536888014,-0.20578281821773406,-0.07755076300423554
Câmbio livre,M1+,23,-0.33489320613061546,-0.20331868904101025,-0.06971813294153477
Câmbio livre,M1+,24,-0.3316536471831762,-0.19845864029712054,-0.06254537128141827
Câmbio livre,M1+,25,-0.3253858988809408,-0.1919601547287022,-0.04984605400867982
Câmbio livre,M1+,26,-0.32369973510053074,-0.1865200298334255,-0.042189464090830124
Câmbio livre,M1+,27,-0.3207232689058498,-0.18313106198044588,-0.03498051300893799
Câmbio livre,M1+,28,-0.313619612544235,-0.178360283760099,-0.02616206777938132
Câmbio livre,M1+,29,-0.31012922722916714,-0.17421827735843964,-0.01889428999989819
Câmbio livre,M1+,30,-0.313025555665234,-0.17071492106245617,-0.008320552333400531
Câmbio livre,M1+,31,-0.3070560009105414,-0.16756718174327853,-0.0026102034832216946
Câmbio livre,M1+,32,-0.30422842796102767,-0.1618878159762398,0.004340964998878181
Câmbio livre,M1+,33,-0.30396338591686634,-0.16010340044885832,0.006408322740110317
Câmbio livre,M1+,34,-0.300817108071051,-0.15597299571901058,0.01174775182952433
Câmbio livre,M1+,35,-0.2973129450717295,-0.15393204985459308,0.015880599597145252
Câmbio livre,M1+,36,-0.29552676641761383,-0.15166590409862973,0.016950549906351493
Câmbio livre,M1+,37,-0.2968687614561859,-0.14893694233917376,0.01788284157596254
Câmbio livre,M1+,38,-0.2992769792219127,-0.1465122784024131,0.020810997223344174
Câmbio livre,M1+,39,-0.29945925877488494,-0.144094869321481,0.022911481967676735
Câmbio livre,M1+,40,-0.30128083399175465,-0.1408881002696931,0.02592047660184941
Câmbio livre,M1+,41,-0.3006469012116632,-0.1383515981650463,0.02432019510637022
Câmbio livre,M1+,42,-0.3014398967549807,-0.13575338082718938,0.02441175722014565
Câmbio livre,M1+,43,-0.2980730043094783,-0.13436021312121518,0.025317494876987243
Câmbio livre,M1+,44,-0.2986762647657885,-0.1325464584398539,0.02549676850630358
Câmbio livre,M1+,45,-0.2978871820043249,-0.13272846944975247,0.02430269441290175
Câmbio livre,M1+,46,-0.29927248109014903,-0.1328952574516646,0.026071659119848642
Câmbio livre,M1+,47,-0.29958715503136013,-0.1335714454211497,0.023666201301375478
Câmbio livre,M1+,48,-0.3011984816933523,-0.1344467358918796,0.024441103347499334
Câmbio livre,M1+,49,-0.3015992403618248,-0.1354783576781715,0.023895118180663696
Câmbio livre,M1+,50,-0.30350442785399273,-0.13653745370848136,0.02371408318539924
Câmbio livre,M1+,51,-0.30233398862236194,-0.13681320272892317,0.02338771630485458
Câmbio livre,M1+,52,-0.3026781911303845,-0.13881984511162068,0.016937812896065624
Câmbio livre,M1+,53,-0.3039785141988878,-0.14031865408790978,0.012277449450069422
Câmbio livre,M1+,54,-0.30279350418027345,-0.1403809627189856,0.011184676614410463
Câmbio livre,M1+,55,-0.30509281375383107,-0.1424037979404997,0.008751792978740677
Câmbio livre,M1+,56,-0.3090906971695752,-0.14464111769269342,0.006901664472404208
Câmbio livre,M1+,57,-0.3099141162271607,-0.14662943350719393,0.003968445946994023
Câmbio livre,M1+,58,-0.31178495309142346,-0.1490268040516931,0.0023157599922782168
Câmbio livre,M1+,59,-0.3097413911625422,-0.15256998650690196,-3.720973928534636e-4
Câmbio livre,M1+,60,-0.31111438679953773,-0.15552603554528988,-0.0017462371781386597
Câmbio livre,CAD/USD (alta = depreciação),0,-0.8583669872300895,-0.2140592744419296,0.44990969579399315
Câmbio livre,CAD/USD (alta = depreciação),1,-1.026791309914281,-0.23690586231994784,0.5137441122969316
Câmbio livre,CAD/USD (alta = depreciação),2,-0.9656760306020432,-0.19416126699689024,0.5323712631784496
Câmbio livre,CAD/USD (alta = depreciação),3,-0.931200109027123,-0.1515116580858535,0.5528909274654532
Câmbio livre,CAD/USD (alta = depreciação),4,-0.9143339014462043,-0.14624358124072223,0.5803229442041777
Câmbio livre,CAD/USD (alta = depreciação),5,-0.9178469926939768,-0.16434546087894283,0.5765028238132255
